HL7 v2,,,FHIR Version,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Core Version,Incubator Version,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
,,,"F-R4, F-R6",,,,,5769004,,Endocervical epithelium, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5780004,,Paradidymis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5798000,,Diaphragm, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5802004,,Medium sized neuron, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5814007,,Angle of seventh rib, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5815008,,Superior rectus muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5816009,,Duodenal fold, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5825003,,Substantia propria of sclera, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5828001,,Posterior cord of brachial plexus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5847003,,Superior articular process of seventh cervical vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5854009,,Orbital plate of ethmoid bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5868002,,Serosa of urinary bladder, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5872003,,Subcutaneous tissue of lateral border of sole of foot, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5881009,,Tuberosity of distal phalanx of hand, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5882002,,Endothelial sieve plate, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5889006,,"Articular surface, third metacarpal, of fourth metacarpal bone", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5890002,,Posterior cells of ethmoid sinus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5893000,,Superior recess of tympanic membrane, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5898009,,Myotome, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5923009,,Articular process of twelfth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5926001,,Bronchial lumen, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5928000,,Great cardiac vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5942008,,Tensor tympani muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5943003,,Vestibular vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5944009,,Posterior palatine arch, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5948007,,Capsule of distal interphalangeal joint of third toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5951000,,Left wrist, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5953002,,Eighth rib, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5976004,,Subcutaneous tissue of eyelid, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5979006,,Episcleral artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,5996007,,"Chromosomes, group D", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6001004,,Quadratus lumborum muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6004007,,Intervertebral disc of second thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6006009,,Circular layer of duodenal muscularis propria, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6009002,,Mesentery of ascending colon, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6013009,,Reticuloendothelial system, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6014003,,Penicilliary arteries, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6023000,,Heterolysosome, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6032003,,Columnar epithelial cell, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6046003,,Outer surface of third rib, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6050005,,Lacrimal vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6059006,,Metacarpophalangeal joint of middle finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6062009,,Deciduous mandibular right canine tooth, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6073002,,Ligament of left superior vena cava, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6074008,,Capsule of temporomandibular joint, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6076005,,Gastrointestinal subserosa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6104005,,Subclavian nerve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6105006,,Body of fifth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6110005,,Facial nerve parasympathetic fibers, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6194002,,Nail of fourth toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6216007,,Postcapillary venule, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6217003,,Piriform recess, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6229007,,Os lacrimale, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6253001,,Sulcus terminalis cordis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6268000,,Accessory phrenic nerves, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6269008,,Subcutaneous tissue of scalp, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6279005,,Skin of dorsal surface of finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6317000,,Posterior basal branch of left pulmonary artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6325003,,Aryepiglottic muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6326002,,Fetal atloid articulation, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6335009,,Lymphoid follicle of stomach, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6359004,,Hair medulla, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6371005,,Lymphatics of thyroid gland, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6375001,,Cavernous portion of urethra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6392005,,Coccygeal nerve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6404004,,Ligamentum nuchae, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6413002,,Presymphysial lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6417001,,Medial malleolus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6423006,,Supraspinatus muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6424000,,Structure of radiating portion of cortical lobule of kidney, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6445007,,Mast cell, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6448009,,Posterior vagal trunk, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6450001,,Cytotrophoblast, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6472004,,Medial aspect of ovary, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6504002,,Glans clitoridis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6511003,,Distal portion of circumflex branch of left coronary artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6530003,,Cardiac valve leaflet, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6533001,,Colonic haustra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6538005,,Thyrocervical trunk, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6541001,,Anterior commissure of mitral valve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6544009,,Gastrohepatic ligament, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6550004,,Angular incisure of stomach, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6551000,,Pollicis artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6553002,,Inferior nasal turbinate, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6564004,,Medial border of sole, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6566002,,Cerebellar hemisphere, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6572002,,Base of phalanx of middle finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6598008,,Lingual nerve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6606008,,Structure of dorsal intercuneiform ligaments, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6608009,,Sphenoparietal sinus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6620001,,Cuticle of nail, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6623004,,Sternal muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6633007,,Right posterior cerebral artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6643005,,Right anterior cerebral artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6646002,,Anterior fossa of cranial cavity, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6649009,,Uterine subserosa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6651008,,Central lobule of cerebellum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6684008,,Articular facet of head of fibula, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6685009,,Right ankle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6711001,,Arch of second lumbar vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6720005,,Femoral nerve lateral muscular branches, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6731002,,Pleural recess, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6739000,,Chorda tympani, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6742006,,Callosomarginal branch of anterior cerebral artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6750002,,Mitochondrial inclusion, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6757004,,Right knee, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6787005,,Tendon and tendon sheath of hand, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6789008,,Spermatozoa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6799003,,Macula of utricle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6805009,,Interstitial tissue of spleen, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6820003,,Obturator nerve anterior branch, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6828005,,Ligament of lumbosacral joint, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6829002,,Pars ciliaris of retina, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6834003,,Axial skeleton, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6841009,,Corticomedullary junction of kidney, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6844001,,Spore crystal, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6850006,,Secondary foot process, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6864006,,Leaf of epiglottis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6866008,,Habenular commissure, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6871001,,Visceral pericardium, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6894000,,Medial surface of arm, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6902008,,Popliteal region, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6905005,,Subcutaneous tissue of medial surface of third toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6912001,,Lower alveolar ridge mucosa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6914000,,Perivascular space, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6921000,,Right upper extremity, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6930008,,Jugular arch, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6944002,,Anterior labial veins, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6969002,,Lymphocytic tissue, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6975006,,Anterior myocardium, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6981003,,Posterior hypothalamic nucleus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6987004,,Collateral sulcus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6989001,,Thoracolumbar region of back, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,6991009,,Subcutaneous tissue of jaw, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7035006,,Bile duct mucous membrane, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7050002,,Subcutaneous tissue of external genitalia, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7067009,,Right colic artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7076002,,Interstitial tissue of myocardium, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7083009,,Middle phalanx of index finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7090004,,Supraaortic branches, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7091000,,Ventral posterolateral nucleus of thalamus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7099003,,Attachment plaque of desmosome or hemidesmosome, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7117004,,Fetal implantation site, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7121006,,Maxillary right second molar tooth, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7148007,,Anulus fibrosus of intervertebral disc of thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7149004,,False rib, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7154008,,Trigeminal ganglion sensory root, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7160008,,Base of metacarpal bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7167006,,Paraduodenal recess, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7173007,,Cauda equina, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7188002,,Gustatory pore, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7192009,,Isthmus tympani posticus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7227003,,Hypoglossal nerve intrinsic tongue muscle branch, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7234001,,Inferior choroid vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7242000,,Appendiceal muscularis propria, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7275008,,Lymphatics of appendix and large intestine, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7295002,,Muscle of perineum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7296001,,Deep inguinal ring, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7311008,,Anterior surface of arm, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7344002,,Lingual gyrus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7345001,,Ciliary processes, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7347009,,Infratendinous olecranon bursa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7362006,,Lymphatic of head, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7376007,,Left margin of uterus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7378008,,Paraventricular nucleus of thalamus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7384006,,Plantar calcaneocuboidal ligament, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7404008,,Anterior semicircular duct, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7435002,,Ovarian ligament, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7471001,,Lateral surface of sublingual gland, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7477002,,"Lipid, crystalline", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7480001,,Iliotibial tract, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7494000,,Cerebellar lenticular nucleus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7498002,,Plantar tarsal ligaments, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7507003,,Anterior ligament of head of fibula, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7524009,,Vasa vasorum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7532001,,Vagus nerve parasympathetic fibers, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7554004,,Deep head of flexor pollicis brevis muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7566005,,Mitotic cell in anaphase, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7569003,,Finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7591005,,Intervertebral disc space of eleventh thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7597009,,Subcutaneous tissue of vertex, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7605000,,Connexon, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7610001,,Tenth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7629007,,Thalamoolivary tract, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7651004,,Intervenous tubercle of right atrium, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7652006,,Frenulum labii, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7657000,,Femoral artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7658005,,Subtendinous bursa of triceps brachii muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7697002,,Pontine portion of medial longitudinal fasciculus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7712004,,Subdural space of spinal region, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7726008,,Skin of medial surface of fifth toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7736000,,Posterior choroidal artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7742001,,Palatine duct, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7748002,,Skin appendage, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7755000,,Mesovarian margin of ovary, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7756004,,Lamina of third thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7764005,,Striate artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7769000,,Right foot, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7783003,,Sympathetic trunk spinal nerve branch, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7820009,,Lateral posterior nucleus of thalamus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7829005,,Anterior surface of manubrium, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7832008,,Abdominal aorta, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7835005,,Posterior margin of nasal septum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7840002,,Subcutaneous tissue of submental area, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7841003,,Macrocytic normochromic erythrocyte, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7844006,,Sternoclavicular joint, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7851002,,Intracranial subdural space, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7854005,,Mandibular canal, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7872004,,Myocardium of ventricle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7874003,,Scapular region of back, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7880006,,Rhopheocytotic vesicle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7884002,,Corneal corpuscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7885001,,Rotator cuff including muscles and tendons, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7892006,,Submucosa of anal canal, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7896009,,Occipital angle of parietal bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7911004,,Olivocerebellar fibers, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7925003,,Proximal phalanx of third toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7936005,,Ligament of diaphragm, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7944005,,Helper cell, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7954009,,Lamina propria of ethmoid sinus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7967007,,First left aortic arch, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7986004,,Abdominopelvic portion of sympathetic nervous system, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7991003,,Skin of glans penis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,7999001,,Articulations of auditory ossicles, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8001006,,Mucous membrane of tongue, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8012006,,Anterior communicating artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8017000,,Inflow tract of right ventricle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8024004,,Limitans nucleus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8039003,,Subcutaneous acromial bursa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8040001,,Superficial flexor tendon of little finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8045006,,"Membrane-coating granule, amorphous", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8057002,,Lateral nuclei of globus pallidus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8059004,,Pancreatic veins, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8067007,,Superficial circumflex iliac vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8068002,,Stratum lemnisci of corpora quadrigemina, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8079007,,Radial nerve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8091003,,Intervertebral disc space of twelfth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8100009,,Infundibulum of Fallopian tube, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8111001,,Intranuclear crystal, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8112008,,Hindgut, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8119004,,Delphian lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8128003,,Supraaortic valve area, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8133004,,Superior anastomotic vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8157004,,Vein of head, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8158009,,Interlobar duct of pancreas, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8159001,,Superior colliculus of corpora quadrigemina, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8160006,,Lateral striate arteries, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8161005,,Infraorbital nerve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8165001,,Superior articular process of fifth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8205005,,Wrist, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8225009,,Accessory atrioventricular bundle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8242003,,Apical branch of right pulmonary artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8251006,,Osseous portion of Eustachian tube, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8264007,,Tunica interna of eyeball, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8265008,,"Articular surface, metacarpal, of phalanx of hand", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8266009,,Small intestine serosa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8279000,,Pelvic viscus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8289001,,Below knee region, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8292002,,Interlobular arteries of liver, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8314003,,Mastoid fontanel of skull, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8334002,,Lumbar lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8356004,,Colic lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8361002,,Tunica intima, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8369000,,Sphincter pupillae muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8373002,,Jugum of sphenoid bone, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8387002,,Lamina of eighth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8389004,,Birth canal, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8412003,,Iliac fossa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8415001,,Renal surface of adrenal gland, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8454000,,Joint of lumbar vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8464009,,Ligament of sacroiliac joint and pubic symphysis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8482007,,Sinoatrial node branch of right coronary artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8483002,,Mesial surface of tooth, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8496001,,Obliquus capitis muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8523001,,Inferior articular process of twelfth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8546004,,Posterior intercavernous sinus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8556000,,Lipid droplet, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8559007,,Juxtaintestinal lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8560002,,Interclavicular ligament, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8568009,,Abdominal lymph nodes, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8580001,,Both feet, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8595004,,Meissner's plexus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8598002,,Acoustic nerve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8600008,,Cricoid cartilage, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8603005,,Adductor hallucis muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8604004,,Medulla oblongata fasciculus cuneatus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8608001,,Right margin of heart, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8617001,,Zygomatic region of face, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,8623006,,Transplanted ureter, http://snomed.info/sct,,
